sym,t,dirn,rv,vratio,ats,pierce,tier,m1,m2,m4,m8,m16,m32,day
AAVE,1786199400000,1,0.0020498871463974044,8.780306403037843,2.4095270129972324,0.00043870231854182206,HIGH,26.39472726874104,3.479819421755259,-4.085389388972276,11.92215389169706,-4.085389388972276,-4.304670803775453,08-08
JUP,1786200300000,1,0.0022514798293883126,6.1538729801991705,1.7579306324807102,0.0014086033156355522,HIGH,44.015863523305086,19.14293176165329,-20.870045420136396,-30.06221585379074,-24.114340867308695,-65.74946577268302,08-08
SUI,1786200300000,1,0.0021676829301728543,9.856011114235152,1.672526235772675,0.0028711004456632903,HIGH,25.599213067131252,-12.850275697074208,-48.59405969639083,-72.37578052462058,-120.08162769502411,-207.66101876904634,08-08
ICP,1786200300000,1,0.0020568864583830346,121.26888661899896,14.072544554876211,0.006247042120208177,HIGH,21.073348067337715,66.68606319947371,94.90011379667219,287.6961262108541,488.4861196275755,321.0827527508705,08-08
DOGE,1786200300000,1,0.0014391224580139635,33.67834758581888,6.912618452190449,0.0003228568621121735,HIGH,-38.285006735518095,-44.17858554108618,3.531338123036946,-13.167135159406923,-46.84472833408,-138.0548765154916,08-08
PYTH,1786200300000,1,0.0025483619998816873,8.818662292691817,4.219463176427599,0.0005579083508734878,MID,-3.198995191091845,-25.218737028600525,-5.223799038219423,-12.816813464945646,-18.638124525437213,167.6438294102754,08-08
HBAR,1786200300000,1,0.0013682112683816464,11.704457340412397,3.98547079142816,0.000983782063338184,MID,9.739134017639131,13.353417666619507,35.61740494434126,77.543095272518,8.004277866126625,-51.992830706953995,08-08
SOL,1786200300000,1,0.0017641979582378145,7.693243758226269,1.277913962352571,0.003991387006984954,HIGH,-2.068433372563647,-23.645522427095653,-22.207049823460807,-22.3378200601537,-59.60733751797986,-89.42295148424228,08-08
XPL,1786200300000,1,0.0026503244586141,5.3217798139172885,3.3816770913369143,0.0013116883116883618,HIGH,-1.8417735496912435,-22.449373736326937,-33.07719270050325,-72.08906475193096,-33.33640779719074,-104.10212919280363,08-08
PENDLE,1786200300000,1,0.002900892163186923,5.000974975625609,1.5351788065174305,0.0008523938059384074,MID,-29.127617697107773,-46.853085649461335,-31.254673851390013,2.778224617128954,28.302898468518965,-94.35733976177097,08-08
kNEIRO,1786201200000,1,0.0034243215690206628,6.647337730300866,2.3843915818015406,0.0004635352286774142,MID,113.17055589870395,176.48124150710325,76.11064237183487,73.0223162445949,125.5238604076596,113.17055589870395,08-08
JUP,1786201200000,1,0.0022635732921155614,7.3456814042701595,2.2143616182903307,0.0007559803445110494,HIGH,1.2867863118701894,-38.11516759324172,-79.67613267123562,-47.83071787121514,-76.43761591191115,-89.39168294920904,08-08
POPCAT,1786201200000,1,0.002464638633797604,9.150195273714171,2.853546957458033,0.010517651362721833,MID,-30.654094802193093,27.577653962931368,-5.276834639959668,-29.294598722073665,-133.29604885122603,-178.1594194951733,08-08
SOL,1786201200000,1,0.0017684419221954172,5.127959526908047,1.2860940585093739,0.0009272561055245158,HIGH,-45.78741127348671,-40.437724425887964,-52.57237995824565,-34.56611691023012,-92.10787056367512,-104.11204592901943,08-08
MET,1786201200000,1,0.004683250769433323,5.602525032651284,2.5539647979316196,0.014931563666528378,MID,30.455362437259804,125.58784755456996,151.85141706548433,40.96079024162455,-23.239046340609008,-268.9493299871593,08-08
ICP,1786201200000,1,0.0019853851375939728,39.51746680286006,5.384806554139901,0.0004702341766201138,HIGH,69.05481727105875,36.1306838812835,69.52516203377081,399.23684069422916,421.81338930436,330.0961605757005,08-08
JTO,1786201200000,1,0.0036010699445316024,11.124171904195686,2.2072974799319716,0.005891665497685414,HIGH,-2.5430664276456736,-22.262217906582958,8.611201075591156,-12.50223384125101,17.773635096105146,129.31631012847345,08-08
ONDO,1786201200000,1,0.002898109641047712,5.041198558125563,1.8620359871499739,0.0024090310652960236,HIGH,-22.515564414603148,-19.997729752413218,-28.39051195971401,-62.52115960274098,-84.90191215554621,-153.7227262554208,08-08
MORPHO,1786202100000,1,0.0018074160750564834,11.715349456669795,2.758941622715211,0.002984136956180325,HIGH,32.31461121534221,3.129703981655382,42.21663331248632,81.30356264331841,44.301269543463775,66.18994996873063,08-08
JUP,1786202100000,1,0.0022626937038338173,5.666361444882552,1.8682396420738978,0.002805654472860649,HIGH,-63.3374082050171,-63.875795197587905,-74.1051480564226,-43.9554764724878,-86.488048885539,-98.3325627220846,08-08
ICP,1786202100000,1,0.00198786808361299,6.140224719101124,2.7610814268949575,0.0021148604192122032,HIGH,3.6464650726665706,64.59348804500762,113.35110642287795,490.75382559775016,364.1715471167368,329.47862634786634,08-08
PUMP,1786203000000,1,0.004558919010211847,10.1450064023598,2.9768725892759345,0.004668930390492427,HIGH,-35.30329953527698,-26.853785382341485,36.51757076468114,95.66416983523327,121.01271229404158,180.15931136459557,08-08
ICP,1786203000000,1,0.0020219049452215076,10.837180796731358,2.451907772447316,0.0044077651692768696,HIGH,17.601777881476146,-9.929720018663925,71.26486700886693,450.17293980401365,342.3801259916016,263.9853523098474,08-08
MORPHO,1786203000000,1,0.001824803931327782,5.844416865938191,2.7813711513731647,0.001196919233971674,HIGH,-21.326568754873364,-19.766911879386143,48.85799064205851,19.744395632960252,43.13924876527203,36.38073563815958,08-08
MET,1786203900000,1,0.0047834245208784164,14.268720069656073,2.2708132840954387,0.009478948592695933,MID,19.038158516215297,4.638066355625455,-104.22663037843381,-115.74670410690601,-100.77060825989199,-301.21989113530304,08-08
MORPHO,1786203900000,1,0.0018070515948397036,6.541392983624421,2.046945965429529,0.0011435105774728312,HIGH,-29.102980834155446,8.293788500493038,4.1385919077547015,71.66053653975958,40.4965620942186,12.96838466732482,08-08
POPCAT,1786203900000,1,0.0025535458377775443,14.988905742145178,4.675643026610508,0.001923250972938767,MID,-42.52541298900573,-47.04018758888364,-60.58451138851896,-117.92214880697024,-177.2914347953671,-215.21554143434352,08-08
SAND,1786204800000,1,0.0019655684480911237,5.654737640422809,2.808068920064024,0.0030526644713122155,MID,19.18913262249908,11.282100155744967,30.929877800407414,18.230704444709698,46.025121600575275,-34.24323828920595,08-08
BERA,1786204800000,1,0.0027722943247349098,8.914535258231973,2.5113092656771565,0.00653964660755823,MID,-5.73,17.3747833146003,-48.19284501061658,-46.94393780442074,-63.17973148495092,-141.86088547521013,08-08
XRP,1786204800000,1,0.0017556896100310744,7.184183720714881,2.4051834867720054,0.0008597630875048939,HIGH,-7.638761213971922,-10.501903034931924,-10.501903034931924,-61.08407520519208,-54.40341095629036,-95.44177705669091,08-08
ZORA,1786205700000,1,0.002051081055014771,6.88592541842028,4.246054899945196,0.00205377147124731,MID,-33.67857462269472,-44.85800447177229,-56.037434320849854,-22.499144773617157,-28.08885969815513,-117.52429849077727,08-08
MOVE,1786205700000,1,0.0029932746217284766,5.434641556223375,2.3124345048378223,0.004587793688308084,MID,-33.35812543168953,-0.2043749136613746,-25.069687802182795,26.042344246443502,-34.73953170327419,-92.75859510982137,08-08
HBAR,1786205700000,1,0.0014342430160656748,5.756661316211878,3.7921504132688497,0.004491858506456943,MID,-22.50154857298576,-7.880198534998226,-40.56321626696966,-59.341616805951645,-65.36217270394629,-130.01147532288908,08-08
ACE,1786205700000,1,0.02600546768009026,7.140610360686859,1.1298598843368144,0.006004002668445524,MID,431.64574552683854,-118.38738899933779,-535.8824188204113,-661.7936182902598,-356.9559774685221,-602.1514711729628,08-08
ACE,1786206600000,1,0.026610465131482134,5.335210904914335,0.8193423414918158,0.04231770833333338,MID,-674.8982301438391,-1081.40229518449,-1012.609299562225,-975.0858474046271,-756.1990431519689,-1056.386660412757,08-08
PYTH,1786206600000,1,0.0024878021013944062,5.550692780755267,3.484024848021792,0.0008337965536408689,MID,-35.52797979797981,-30.73000000000047,-45.88151515151675,-54.71989898990067,202.60333333333315,281.89626262626115,08-08
ICP,1786207500000,1,0.0021683697720119794,103.99446026606327,5.85512003690753,0.0005096367679763255,HIGH,224.56966703662732,348.0435849056615,356.8301183869786,314.74724750277534,70.11165741768392,157.51454310026054,08-08
ICP,1786208400000,1,0.0025062309512427277,18.277455435162533,3.6157886716421923,0.0034840011002108973,HIGH,231.5813854595349,239.81183813443113,179.4551851851861,131.44421124828648,-4.358257887516283,-2.529268404206013,08-08
MEGA,1786208400000,1,0.0026961097008890516,7.680689520910394,2.828718258878775,0.001723083764104262,MID,-81.41616578874286,-59.79154699196029,-79.19825616856151,6.745741613530184,18.944244524535293,-91.67399778208977,08-08
CASHCAT,1786209300000,1,0.015257608527553191,8.935099802725459,1.5568354551862376,0.04318389752973469,HIGH,-169.5351857042744,34.56432375613193,-8.35789067974792,-64.41955851436616,568.0261317449194,889.504758234058,08-08
TAO,1786209300000,1,0.002518627944324677,9.51437330860506,4.257230883071862,0.0008063296880511848,HIGH,19.954931506848858,4.342522159548178,40.60360193392363,-13.78801772763883,25.998444802578337,374.5077115229659,08-08
PUMP,1786209300000,1,0.004627281821128242,16.445891267903296,2.694735216266832,0.005874947545111074,HIGH,-34.92099249374505,-47.43141784820695,-39.09113427856447,-14.070283569640667,10.950567139283141,140.22496246872342,08-08
ICP,1786209300000,1,0.0026914777577424316,99.66848445635765,9.684796682858192,0.004723408120628662,HIGH,123.10102793599016,123.55306663050338,64.78803634390928,-7.086116083537606,-117.83559623903976,-129.58860229635695,08-08
AXS,1786209300000,1,0.0020298223195212802,31.50728460938905,8.663483477846063,0.0010816896433736487,MID,7.941595056175029,11.138984222538632,62.07670128667337,99.67358769115441,162.40856823118213,29.11051643347834,08-08
ICP,1786210200000,1,0.0029220818086587506,186.30070554888005,10.194060080288954,0.008422664624808547,HIGH,21.56672886740947,-37.949089810713275,-8.862411509375509,-82.25033830044353,-161.45560075177946,-214.7065964111512,08-08
PEOPLE,1786211100000,1,0.004249175271194761,16.87457547466236,4.903222347882613,0.0032371189641220103,MID,140.48059691482308,96.21500335345479,19.756250838363407,133.77368879946337,227.67040241448768,165.96684775318647,08-08
PEOPLE,1786212900000,1,0.004320703630166957,32.970144564026484,8.04043257313942,0.004381888195458776,MID,-40.076103038309085,-132.54638044914213,-96.87927344782099,-84.99023778071356,57.67819022456992,25.97409511228496,08-08
POL,1786213800000,1,0.000986864115852334,8.67058202918938,3.0587679386801234,0.00021129085506770714,MID,-4.013760412953764,-4.409815702270717,5.359548100914985,49.98177736412079,35.987823808205036,112.0304393573348,08-08
PENGU,1786213800000,1,0.003319241898430804,22.474881116973457,5.386909880196269,0.008513321772032198,HIGH,-94.82034073147821,-119.82815567364824,-99.5093060331356,-10.41896530165739,-152.6509127852459,-222.98539231009727,08-08
MEGA,1786214700000,1,0.002730319748541311,10.150438702257508,2.1927760339637152,0.003545706371191222,MID,-46.81757996911438,-42.1297352746526,-43.232757555701866,-17.587489521286795,-85.42335980586742,-156.29254136333495,08-08
CC,1786215600000,1,0.006383098084866216,6.514945608830191,2.049403207146771,0.006006163944082741,MID,-198.35606595100055,-159.41436396955518,-56.229265938505364,-114.6418189106741,-158.0607753980077,-175.13681583906907,08-08
PYTH,1786217400000,1,0.0023426498902949433,22.209147531342726,7.487794018388181,0.004971859778411598,MID,238.25824031962202,295.2977156569585,152.07083925924155,151.065738372239,96.28774003065648,545.8191117420918,08-08
PYTH,1786219200000,1,0.003150147669013642,22.447464741866952,5.043542078584323,0.020577780003003962,MID,11.927445556210177,-91.8100470865208,-71.94542083578561,-30.499472238570956,-170.53282519128874,299.1061781440065,08-08
PYTH,1786220100000,1,0.0031715683723498923,32.97913947119199,3.4135126754888785,0.005568092621664003,MID,-149.33949919539648,-107.64641878383033,-179.085439605989,-133.0036138879411,-111.30370653923119,169.08835470814734,08-08
LTC,1786221000000,1,0.000865886574634325,68.78026369850222,11.410874337452533,0.001152549744481837,HIGH,-5.947339331899932,-0.296516702527966,3.832930603550656,-10.72880463367526,14.917236530394657,-21.161092564822553,08-08
DASH,1786221000000,1,0.002737700239647943,5.730540844166265,1.3976666762557826,0.007296298615895301,MID,-73.56247246250433,-104.3671273881376,-102.81133673532815,-151.040846972431,-66.09467732901832,-90.67616964341269,08-08
POL,1786221900000,1,0.0009788898067644377,18.577100897470764,5.296829382716369,0.001933650785298918,MID,-18.597816016491926,0.1786910279795535,10.81433487834676,-18.860424506624675,56.24560367126672,62.02299045417989,08-08
JUP,1786222800000,1,0.0022764493877488008,37.303401412049745,4.823604950025437,0.0004304315075863378,HIGH,-23.4776605356565,-24.553276325695883,-58.43517371194906,-125.12335269441755,-150.93813165537313,-77.79625793266689,08-08
PEOPLE,1786222800000,1,0.00461911183622927,11.944375738587958,2.681981237908728,0.003158725980521267,MID,-3.106705141657575,13.944711437565918,41.48930745015798,-34.586243441762136,-39.83283315844699,32.30777544596063,08-08
PEOPLE,1786223700000,1,0.004621951573942408,24.607805166537343,5.427411278319024,0.0028795811518325023,MID,-44.84852914330375,-57.88803885773797,-72.23149954361695,-104.83027382970359,-145.25275394445097,-86.57496022949479,08-08
ARB,1786230000000,-1,0.0016616603955122925,10.41973929779317,3.3850997141435957,0.0019208605455245387,HIGH,-37.810071859361,-37.810071859361,-31.39405748748951,-19.845231618118696,-50.642100603105746,3.2524201206211494,08-08
PUMP,1786230900000,1,0.0039874931228801895,7.8198366874085705,2.1836014508690114,0.006608839322593951,HIGH,-112.41855149774305,27.09724661469099,-50.86746409519789,-22.143623307345496,125.57898645876041,273.30159622486633,08-08
RUNE,1786230900000,-1,0.0016271387570703675,56.46515282169206,9.580696175992474,0.00977972969913746,MID,29.501406282171214,121.2403278350987,131.99277001212567,139.31358170712207,143.20276292008913,124.90073368259691,08-08
TAO,1786231800000,1,0.0023452839908013065,9.080471505476146,1.9769566271846806,0.005391642953422116,HIGH,262.39313803376393,249.48350546176698,361.2014796425018,195.858877855015,309.562949354518,237.0703972194631,08-08
TAO,1786232700000,1,0.002657104343268764,12.229688756883856,1.35471907537692,0.010452789061725875,HIGH,124.73890327643694,257.1697449480093,145.82974102413203,119.83405728860124,203.2164390818124,121.30551108495209,08-08
TAO,1786233600000,1,0.0029700068972616425,42.540957450614236,1.982195888108718,0.005689831250304022,HIGH,118.13297658215609,96.36018772982315,-42.01798142055351,-51.69477646603528,114.26225856396312,5.398314302302582,08-09
