sym,t,bar_close_ms,dirn,tier,rv,vratio,ats_ratio,entry,prior_h,prior_l,aligned,why,bars,fade_bps,fwd2,fwd4,fwd8,fwd16,fwd32,rv_pass,tier_pass,signalled,vpin30,vpin60,adverse_ofi,ats_tape,size_conc,big_share,prints_ratio
ZRO,1785481200000,1785482100000,-1,HIGH,0.004105289162918,12.308050194554864,1.90148083335804,0.71746,0.78603,0.72767,1,reclaim,21,163.8385693975976,-40.00223008948289,-7.387171410253261,56.72790120703618,-95.75446714799492,-51.71019987176973,1,1,1,0.26870308185807257,0.34024225529740065,-0.07456074574896303,1.7679299280332372,2.874404269569907,0.0,5.968586387434555
kLUNC,1785481200000,1785482100000,-1,LOW,0.0025444650637085,7.562619152368383,4.341914498071398,0.049543,0.050672,0.049685,0,reclaim,3,60.17744181821868,-26.84536665119213,-63.78297640433639,-7.06457017136635,8.073794481561142,133.8231435318808,0,0,0,0.822217654559263,0.709080330776139,0.6241017682405265,4.260367547281189,3.017469944382962,0.0,1.6
GOAT,1785481200000,1785482100000,1,LOW,0.0035157244870481,31.86383643509851,9.13162128538766,0.012999,0.012919,0.012345,1,reclaim,20,130.85645049619242,28.463727979075752,360.02769443803345,120.00923147934448,69.23609508423709,-80.77544426494417,1,0,0,0.2636059758510131,0.30248707205885883,0.2301533273190504,9.245058165448386,3.310207799033084,0.0,3.1555555555555554
ZETA,1785481200000,1785482100000,-1,MID,0.003060275534739,7.516269984807929,3.2866490375748816,0.02809,0.02958,0.02818,1,reclaim,4,50.39978640085469,-24.919900320398938,-53.39978640085469,-0.0,-113.919544321823,-149.51940192239238,0,1,0,0.8602381552298173,0.7542947127314373,0.3446717492112325,3.193520842571289,2.524617670554286,0.0,2.1666666666666665
kBONK,1785481200000,1785482100000,-1,HIGH,0.0039541418958281,6.365408953079631,2.2610075064175663,0.002805,0.002958,0.002836,0,backstop,32,-134.9073083778971,-14.260249554366002,-35.65062388591655,-7.130124777183001,74.86631016042847,131.9073083778971,1,1,0,0.7542258108194781,0.8693761997763199,-0.3056016826080425,2.1641747322571363,2.294620043665416,0.0,2.7058823529411766
FOGO,1785482100000,1785483000000,1,MID,0.0036584259865093,6.163252727090291,2.4654477349309563,0.008432,0.00836,0.008161,1,reclaim,7,91.87666034155622,-3.5578747628077925,125.7115749525619,-26.09108159392724,-54.55407969639575,-230.0759013282729,1,1,1,0.5361770348760808,0.48169560619651297,0.13464950683617258,2.5374039203546235,2.878645919078475,0.0,2.3636363636363638
LINK,1785482100000,1785483000000,-1,HIGH,0.0024553016909727,6.079747561675273,2.7690870782956103,8.2511,8.528,8.2741,1,reclaim,2,49.59904739974077,-52.59904739974077,-84.1099974548847,-23.512016579608748,-17.57341445383035,186.6417810958538,0,1,0,0.573921928175058,0.6064406154698007,0.46159965552703325,2.713390156022948,8.791816373648128,0.0,2.2017543859649122
HYPER,1785482100000,1785483000000,1,MID,0.0047891421150797,310.9188728622725,6.643568583608694,0.061341,0.060584,0.058633,1,reclaim,2,334.9468870738981,-337.9468870738981,-675.730751047424,-761.1548556430446,-768.979964460964,-887.1717122316236,1,1,1,0.18460996442627822,0.20135509469826632,0.11424451499684082,7.159208517897039,5.173114527844668,0.0,45.666666666666664
SPX,1785482100000,1785483000000,-1,HIGH,0.0037988333862991,6.763604586207086,3.61977494340869,0.32613,0.33932,0.32643,0,reclaim,2,27.9692453929418,-30.9692453929418,-68.37764081807899,27.596357280837594,-15.944561984485343,103.0264005151312,1,1,0,0.9603777047499398,0.940148139697973,0.8224678298170449,3.5480363961529977,4.373631542716144,0.0,1.8082191780821917
SAND,1785482100000,1785483000000,1,LOW,0.0033578911081687,13.199069114550626,7.64291358104714,0.043216,0.043047,0.040843,1,reclaim,2,36.80007404664906,-39.80007404664906,-107.13624583487557,-258.7004813032213,-292.947056645686,-285.7737874861163,0,0,0,0.6565333953200063,0.7613877020621724,0.1294451002278321,7.988409210614487,3.634836412247742,0.0,1.625
XLM,1785482100000,1785483000000,-1,MID,0.0022261244901219,11.42126365994916,5.912342418062763,0.16939,0.17384,0.16962,1,reclaim,1,17.072023141860747,-46.63793612373724,-47.2282897455573,-0.0,-27.15626660369492,-161.75689237853427,0,1,0,0.945677119993959,0.9229609563952971,0.8412936185307305,5.81515947685231,7.23216124197766,0.0,2.135135135135135
MNT,1785482100000,1785483000000,-1,MID,0.001319875044424,25.6914308022643,10.449499356363846,0.3937,0.39896,0.39491,1,reclaim,3,39.92608585217234,-30.226060452121523,-42.4180848361698,-9.906019812039665,-35.56007112014255,79.75615951231842,0,1,0,0.9552445558975364,0.9116884929212888,0.8132158747010633,10.389660249729017,4.051360129662998,0.0,2.1025641025641026
SAND,1785483000000,1785483900000,1,LOW,0.0039739978424902,50.35546163375355,5.610021398671838,0.044148,0.043216,0.040843,1,reclaim,1,247.06795324816545,-247.5763341487716,-315.0765606595987,-517.1242185376461,-496.5117332608498,-467.2918365497876,1,0,0,0.6082237877677572,0.5842028385640309,-0.4109196743340723,5.924508307995745,4.5646057214261,0.0,8.458333333333334
AXS,1785483000000,1785483900000,1,LOW,0.0024897865161166,10.021438618615706,3.813108259409181,0.8395,0.83697,0.80417,0,reclaim,3,51.67540202501469,-29.064919594997,-90.17272185824989,-122.81119714115592,-59.916617033948526,-140.08338296605112,0,0,0,0.15801226800982385,0.643634994512581,-0.43973211782329696,3.8446898898925825,1.9867847421855724,0.0,2.142857142857143
GOAT,1785483900000,1785484800000,1,LOW,0.0045806437164758,61.14928837949852,2.7867624016403627,0.013426,0.013094,0.012345,1,reclaim,7,256.94339341576074,-110.97869804856236,-102.0408163265306,-271.86056904513686,-312.08103679428046,-426.03902875018593,1,0,0,0.4440852258722317,0.35927078617953284,-0.041265398607839406,2.987191287890679,3.9640965613891255,0.0,18.608695652173914
LIT,1785484800000,1785485700000,-1,HIGH,0.0059909581251849,5.916726546906188,1.608840594951492,2.1732,2.2998,2.1737,0,reclaim,1,13.105282532669964,-189.58218295600915,-167.95508926928125,-36.81207436039024,-1.3804527885155025,286.213878152033,1,1,0,0.5655254512389672,0.5864932267569137,0.4306565416319117,1.5570950364334217,5.796841468036774,0.030768798686941896,3.9223300970873787
WLFI,1785484800000,1785485700000,-1,MID,0.0023128916374262,7.571436013649032,1.3982584484778982,0.054391,0.055863,0.054499,0,reclaim,8,34.69005901711622,11.766652571197726,15.076023606846489,-37.69005901711622,0.3677078928502877,-68.02596017723434,0,1,0,0.6824931864291041,0.7656039945625721,0.39414244502066964,1.3832221750733502,3.238435677916112,0.0,5.043478260869565
FOGO,1785484800000,1785485700000,1,MID,0.0040299089222854,5.396387926074571,3.3827669526279625,0.008549,0.008528,0.008161,1,reclaim,2,177.13802783951294,-180.13802783951294,-230.43630834015588,-230.43630834015588,-287.75295356181977,-291.2621359223292,1,1,1,0.8570842082093668,0.7227047728661047,-0.3667085703558839,3.5179220027317264,7.953376220349112,0.0,1.5
kNEIRO,1785484800000,1785485700000,1,MID,0.0032588941497986,9.043144120189158,2.6784137617109742,0.05978,0.05957,0.0573,0,reclaim,2,68.9304115088658,-71.9304115088658,-83.64001338240222,-178.98962863834086,-220.80963532954192,-53.52960856473751,0,1,0,0.44327396436521876,0.5276732020875117,0.22278508007756997,2.6858280621560073,1.4902570255721634,0.0,2.588235294117647
HYPER,1785484800000,1785485700000,-1,MID,0.0060880966880581,22.83724802283404,4.436214978699448,0.058389,0.068829,0.058633,0,backstop,32,-401.191440168525,149.17193306958566,255.5275822500814,287.2116323280078,477.6584630666746,398.191440168525,1,1,0,0.4145410774785696,0.25375853492803613,-0.12600858583844013,4.392186947739984,5.5844201295571585,0.0,5.0476190476190474
HYPER,1785485700000,1785486600000,-1,MID,0.006393376973988,34.70476303740263,8.120468608638665,0.057196,0.068829,0.058374,0,backstop,32,-172.417441779145,-59.26987901251941,91.61479823763842,67.13756206727665,191.27211693125355,169.417441779145,1,1,0,0.6554135586077565,0.4823312631754947,-0.2057077455225173,7.843971894737312,4.670737425769366,0.0,4.190476190476191
kNEIRO,1785485700000,1785486600000,1,MID,0.0032608946773723,11.678040375013074,2.4546477311353847,0.06006,0.05978,0.05735,0,reclaim,1,115.2151182151186,-149.85014985015067,-158.1751581751581,-163.17016317016345,-231.43523143523183,-139.86013986013992,0,1,0,0.5067806113880149,0.5602161142730678,0.09288583758714089,2.482540971126643,2.022369293650704,0.0,3.6470588235294117
SEI,1785488400000,1785489300000,-1,MID,0.0025545739062479,5.77505588550416,2.745255038490974,0.041533,0.043142,0.041578,1,reclaim,1,37.20899044133592,-63.08236823730488,-54.4145619146214,-42.135169624154656,-59.7115546673725,-127.12782606601996,0,1,0,0.7734868435095886,0.6287317159413366,0.45853788027738934,2.6984670061421254,4.710526173386546,0.0,1.8095238095238095
TNSR,1785488400000,1785489300000,1,LOW,0.00304516136246,8.49059100264628,1.9304731502682464,0.03113,0.03077,0.0301,1,reclaim,5,131.91808544812085,0.0,-83.52071956312233,-150.97976228718332,-212.01413427561863,-276.2608416318674,0,0,0,0.4112594432370899,0.4112594432370899,0.10840318741591637,0.8555927342256215,1.3816786701873036,0.0,1.0
MINA,1785488400000,1785489300000,-1,LOW,0.0024741468210827,6.084502520306931,3.7542021176493896,0.041696,0.042847,0.04173,0,reclaim,5,12.828856485035388,11.991557943206663,-6.955103607060929,-21.105141980047183,-54.68150422102983,111.52148887183426,0,0,0,0.8225792204274164,0.6011913923735802,0.07033271935716995,3.714249202480249,5.262953217194587,0.0,1.5384615384615385
BLUR,1785489300000,1785490200000,-1,LOW,0.0030266565245666,7.075486162573787,7.249097559038649,0.013896,0.014707,0.013921,0,reclaim,1,31.54231433506004,-5.757052389176257,-33.82268278641348,-87.07541738629791,-273.45998848589534,-361.97466896948765,0,0,0,0.7812833542052429,0.7639320917133824,0.6483498498897421,7.187477537704456,3.071323354474156,0.0,0.9565217391304348
STBL,1785489300000,1785490200000,1,MID,0.0042368706075323,152.9296965040338,9.3797983835468,0.02335,0.02332,0.02212,1,reclaim,2,32.9743040685228,-35.9743040685228,95.9314775160608,55.6745182012855,-21.841541755888205,-49.67880085653021,1,1,1,0.559948069645049,0.5830990694542189,0.5150207526554141,9.763645158689636,3.2230380660643263,0.0,14.622222222222222
RENDER,1785489300000,1785490200000,-1,MID,0.0025133785665628,45.86178662081388,9.526688387282102,1.3842,1.4288,1.3908,0,backstop,32,-53.57072677358848,-10.836584308624726,-29.619997110244128,-36.12194769541896,-2.889755815633261,50.57072677358848,0,1,0,0.7206122220412152,0.6904056586533619,0.5930997206878462,9.274057143221976,3.2243546855596565,0.0,4.148148148148148
BCH,1785489300000,1785490200000,-1,MID,0.0049461849260157,40.869165967980194,2.418155167428872,206.29,221.89,210.05,0,backstop,32,121.5818992680218,29.0852683115999,-1.939017887441004,-61.07906345436131,-69.80464394784032,-124.5818992680218,1,1,0,0.6801529346475744,0.6940942669685704,0.5485499896022936,2.319719155892871,26.855219867189753,0.2654019876986857,16.505494505494507
ZRO,1785489300000,1785490200000,-1,HIGH,0.0038028285734832,7.606053984483243,1.1996666325133454,0.70932,0.78603,0.71153,1,reclaim,1,82.57491682174505,-87.83059831951826,-58.64771894208612,-206.5358371397966,-333.69988157672253,-336.23752326171603,1,1,1,0.4180889871354076,0.5260315897424835,-0.407786605762751,1.1445279067029797,2.254832938392974,0.0,5.92
VINE,1785489300000,1785490200000,-1,HIGH,0.0023880871532744,8.699436763952892,3.711233642058879,0.008371,0.008509,0.008375,0,reclaim,6,12.529805280134822,19.11360649862668,29.865010154104308,-17.91900609246134,-612.8300083622023,-363.15852347389847,0,1,0,0.8952542193024343,0.820174613651053,-0.38601380904666954,3.6573433286899393,2.2941478496768597,0.0,1.9166666666666667
W,1785490200000,1785491100000,-1,MID,0.0029381896792769,23.219874706901766,6.237029911942641,0.00802,0.00841,0.00805,1,backstop,32,-52.87531172069839,12.468827930174056,-37.406483790524334,49.87531172069839,74.81296758104651,49.87531172069839,0,1,0,0.6555860935296717,0.6517100812434672,0.1712324724766405,6.149777532745743,2.3009717697991356,0.0,3.25
DOGE,1785490200000,1785491100000,-1,HIGH,0.0019934560782419,5.422408347130983,1.6879306541890533,0.069429,0.070982,0.069472,0,reclaim,3,3.481441472581989,9.074018061617982,-10.082242290685535,-13.539011076062865,-1.1522562617917762,-68.99134367483232,0,1,0,0.6831850775692538,0.67851739635528,0.5335600312664391,1.6674843416830847,7.186703641048604,0.2077683618606244,2.7012987012987013
OP,1785491100000,1785492000000,-1,MID,0.0033222726153157,21.504382507460388,5.875171135906548,0.08626,0.08942,0.08681,1,backstop,32,59.60143751449093,56.805008115001655,91.58358451194051,144.91073498724796,129.84001854857522,-62.60143751449093,0,1,0,0.839307395980725,0.8067533154024346,0.7704165047185211,5.757060147814512,15.079235252263206,0.2666979707509764,3.259259259259259
TRX,1785491100000,1785492000000,-1,HIGH,0.0006148038298716,6.73103260623101,3.244340616681456,0.32758,0.32955,0.32771,0,backstop,32,-33.52689419378476,39.990231393857314,34.80065938091381,29.305818426032143,27.47420477440492,30.52689419378476,0,1,0,0.8762097009854086,0.7766663739214035,-0.13710285132509084,3.3182668652746807,5.739553065816652,0.0,1.9753086419753085
IMX,1785492000000,1785492900000,-1,MID,0.0033459011075616,12.757832599011262,3.6274785763432784,0.10547,0.11117,0.10638,0,reclaim,10,86.12486963117573,-31.28851806200918,-26.547833507158668,-10.429506020669288,-76.79908978856596,-83.43604816535563,0,1,0,0.2759982735833055,0.3024699811459167,0.18602473460305383,3.5530869779148277,3.012702419968281,0.0,3.2142857142857144
BANANA,1785492000000,1785492900000,-1,MID,0.0030987293823041,7.970568104038328,6.540308409833643,3.6601,3.808,3.6783,0,backstop,32,-211.19103303188453,-24.04305893281582,-9.289363678588208,-12.841179202754429,110.1062812491456,208.19103303188453,0,1,0,0.768983406398774,0.7181161077012365,0.620875468247129,6.485187822398908,3.342171137975407,0.0,1.2173913043478262
TRX,1785492000000,1785492900000,-1,HIGH,0.0007591028574813,31.88789624053331,6.147953991957562,0.32612,0.32955,0.32746,1,backstop,32,0.6796271311159532,-5.519440696674781,-4.906169508156307,-8.892432233532348,-17.171593278547924,-3.679627131115953,0,1,0,0.6660675853985626,0.7089935244436109,-0.34275034028686,6.262635405001041,5.44227576703479,0.0,4.938271604938271
kLUNC,1785492000000,1785492900000,-1,LOW,0.002496307999096,7.552137847555983,5.001483251619877,0.04933,0.050672,0.049383,0,reclaim,1,10.37928238394558,-24.73140077032314,-35.06993715791598,-5.67605919318878,129.13034664504332,21.6906547739704,0,0,0,0.558898526281974,0.53021149284693,0.4829954461680868,4.908684248602669,2.9678207449083964,0.0,1.3777777777777778
SYRUP,1785493800000,1785494700000,1,LOW,0.0043744172485657,6.839898942640591,1.8608238762200056,0.16486,0.16445,0.15812,1,reclaim,2,41.88657042339065,-44.88657042339065,-149.21751789397172,-245.0564115006682,-387.601601358729,-314.81256823971853,1,0,0,0.49776155237838093,0.6027074493473112,0.4399441457277506,1.934368078637905,2.9086174313782607,0.0,3.4285714285714284
NIL,1785494700000,1785495600000,-1,HIGH,0.0052257011214264,6.966186848118328,2.387682041914722,0.030529,0.034008,0.030691,0,backstop,32,-607.9985259916805,554.227128304235,502.8006158079209,359.33047266533487,483.80228635068266,604.9985259916805,1,1,0,0.8629001104442953,0.6994266936457892,0.38525167443100716,2.3116403255025673,2.362897153450267,0.0,2.8333333333333335
APEX,1785495600000,1785496500000,-1,MID,0.0053379516217788,15.008340727595384,3.494185172147661,0.21872,0.25917,0.22088,0,reclaim,23,266.29407461594764,-48.46378931967837,238.20409656181383,98.2991953182144,294.44038039502567,-106.5288953913679,1,1,0,0.7109210773316879,0.7151727900783045,-0.021262983235463367,3.0234618611389137,3.203315611368728,0.0,3.8846153846153846
NIL,1785495600000,1785496500000,-1,HIGH,0.0066083574550881,46.34921225476869,3.7740762724695287,0.02931,0.033892,0.030301,0,backstop,32,-262.29716820197893,89.73046741726351,77.4479699761167,-28.31798021153181,-39.918116683725366,259.29716820197893,1,1,0,0.2760958966605263,0.2913802574600249,0.21915160954618462,3.5583259926125876,4.189421278213758,0.0,11.833333333333334
NIL,1785496500000,1785497400000,-1,HIGH,0.0066853827680369,6.800480803628923,1.6519211978480215,0.028837,0.033876,0.029072,0,reclaim,3,82.30707077712648,-54.44394354475064,-156.04951971425564,-274.3003779866144,-162.2915005028261,72.12955577903382,1,1,0,0.19338144175623964,0.28759483195888347,0.21634948140865373,1.524338394282576,3.3690851234870034,0.0,3.966666666666667
VVV,1785496500000,1785497400000,-1,HIGH,0.0053198945470906,9.681513591619252,2.252196390833596,11.952,12.63,12.02,1,backstop,32,-147.7456492637216,1.6733601070956057,-10.040160642570662,29.28380187416344,108.7684069611787,144.7456492637216,1,1,1,0.7738176086557398,0.7977411666108071,0.5709564556638697,2.2017299235286303,5.908279936472932,0.0,4.314606741573034
OP,1785497400000,1785498300000,-1,MID,0.0033774157602584,15.33688731674773,7.435851688952188,0.08504,0.08942,0.08518,1,reclaim,3,14.638758231420198,47.036688617121065,-18.814675446847776,-47.036688617121065,-19.99059266227536,-104.65663217309525,0,1,0,0.8732729610337684,0.853299391472287,0.38124063865625835,5.8226253749381245,10.060259773919766,0.0,2.4285714285714284
APEX,1785498300000,1785499200000,-1,MID,0.0054848589030277,10.6429435135602,4.5475947498475655,0.21677,0.25917,0.21773,0,reclaim,20,358.6736633297972,218.2036259630016,274.48447663421985,190.98583752364152,178.99155787239908,-185.4500161461455,1,1,0,0.7099094066431366,0.6234457189992939,0.28211222272741165,3.966204705240542,3.520579371774475,0.0,2.0754716981132075
HYPER,1785498300000,1785499200000,-1,MID,0.0065325943321609,16.700348603132518,5.61272728535994,0.055973,0.068829,0.056211,0,reclaim,18,42.379022028477536,-23.046826148321006,-3.9304664749077567,-39.30466474907509,47.88022796705632,159.89852250192058,1,1,0,0.2902805115976587,0.4451131357363214,-0.09058827547214196,5.222909247348951,2.6040713655534495,0.0,2.5106382978723403
FARTCOIN,1785499200000,1785500100000,-1,HIGH,0.0033527633841045,7.801877510786506,1.6163422332571518,0.12045,0.12502,0.12096,0,reclaim,1,45.98298048982925,-12.453300124532785,-42.34122042341192,42.34122042341192,-21.5857202158569,-76.38024076380275,0,1,0,0.11855838412445721,0.15538698943422255,0.06973500972337239,1.5910544759112852,3.9835427001094046,0.0,4.993939393939394
AAVE,1785499200000,1785500100000,-1,HIGH,0.003891160437028,6.599730725623584,3.6704271788046032,97.0,101.5,97.143,1,reclaim,5,56.27835051546421,11.443298969072597,-12.577319587628857,-73.8144329896901,38.55670103092734,100.30927835051536,1,1,1,0.7609938403697464,0.7525935237098871,0.5314797237569217,3.6530095465921333,5.0042153921169055,0.26163484801103787,1.8274932614555257
XLM,1785499200000,1785500100000,-1,MID,0.0022578402497723,35.734760951060444,12.482988539933752,0.16865,0.17384,0.16885,1,reclaim,1,33.16958197450338,-41.506077675660016,-87.16276311888522,-95.46397865401724,-251.4082419211381,-163.0595908686631,0,1,0,0.5876036611668741,0.5928490534263359,-0.1735762886226334,11.92656560462081,5.771669111874862,0.23725697479800364,3.027027027027027
HYPER,1785499200000,1785500100000,-1,MID,0.0065614391546615,6.267393332351353,2.908801320246011,0.0556,0.068829,0.055912,0,reclaim,1,87.28776978417311,-53.77697841726631,-103.23741007194336,-83.81294964028798,-83.45323741007304,79.49640287769748,1,1,0,0.42259765239203273,0.42970761166165794,0.2942016765906252,2.724702689693917,3.7441627530375894,0.0,1.7872340425531914
OP,1785499200000,1785500100000,-1,MID,0.0033773548386215,20.73220091116963,5.726393219340597,0.08464,0.08942,0.08476,1,reclaim,1,61.98109640831697,-66.16257088846776,-111.05860113421508,-35.44423440453623,-106.33270321361036,-139.4139886578434,0,1,0,0.4465833728497894,0.6390313220484267,0.1470403812626837,5.516525380206423,10.800269588471917,0.0,3.1566265060240966
MEME,1785499200000,1785500100000,-1,LOW,0.0036940481832052,14.216149593896429,2.829281806690174,0.000504,0.00052,0.000505,0,reclaim,1,56.523809523808815,-39.68253968254064,-99.20634920634946,-59.523809523808815,-238.09523809523745,-436.50793650793634,1,0,0,0.46564225844780566,0.651623369862547,-0.4088400823090451,1.8905794738627184,1.7842895860497938,0.0,2.625
AZTEC,1785499200000,1785500100000,-1,LOW,0.0027457845177054,5.84336608458117,3.068553569779081,0.013962,0.014621,0.013966,0,reclaim,1,32.09525855894478,-23.6355822948002,-73.05543618392755,-63.74444921930869,-109.58315427589196,-101.70462684429148,0,0,0,0.6552868700899259,0.5427212824666799,-0.07242155274459344,3.006034387344805,2.6836651305815202,0.0,1.8222222222222222
APEX,1785499200000,1785500100000,-1,MID,0.0056075826016008,13.034375539816894,2.710781260782922,0.21351,0.25917,0.21675,0,reclaim,5,191.3702871059897,153.62278113437335,-143.3188141070679,130.20467425413352,-55.2667322373653,-348.4614303779683,1,1,0,0.4199531920656536,0.4551186724114563,0.018179319139350596,2.2875963064591067,2.2065313734242338,0.0,4.264150943396227
RUNE,1785500100000,1785501000000,-1,LOW,0.0017901987837774,15.208763594958576,6.548472593469276,0.43233,0.44888,0.43317,0,reclaim,4,21.28700298383169,16.88524969352135,-24.28700298383169,121.66631970948087,-2.081743112900666,-46.492262854764,0,0,0,0.9597646253108891,0.9052614702728831,0.7960793300860887,6.417879928208496,2.0384961239905315,0.0,2.185185185185185
SAGA,1785501000000,1785501900000,-1,LOW,0.0015106433978195,inf,,0.01214,0.0123,0.01215,0,reclaim,2,38.18616144975264,-41.18616144975264,-49.42339373970431,-8.23723228995024,-345.9637561779244,-321.25205930807226,0,0,0,,,,9.08617202372236,1.1110933505271563,0.0,0.11764705882352941
GMT,1785501900000,1785502800000,1,LOW,0.0041903179325968,123.04516382550788,10.484654804276213,0.006791,0.006676,0.006381,0,reclaim,8,219.3531144161392,-83.93461934913822,-61.8465616256816,-222.3531144161392,-232.66087468708608,-241.49609777646896,1,0,0,0.8122497185639633,0.7509225122564417,0.6751860879379353,10.834081533258889,6.176405532470353,0.0,10.083333333333334
VVV,1785501900000,1785502800000,-1,HIGH,0.0052871776035545,12.905857114558705,2.785156924038596,11.863,12.63,11.885,1,reclaim,2,42.51968304813308,-45.51968304813308,41.30489758071271,-17.702098963163447,0.8429570934834746,212.4251875579524,1,1,1,0.8697573793494735,0.8616722474773905,0.5801184341589347,2.6467126183559078,4.5320461017817575,0.0,4.7936507936507935
VINE,1785502800000,1785503700000,1,HIGH,0.004099486403403,44.13379873943324,4.082175051290296,0.00877,0.008554,0.008334,1,backstop,32,171.45838084378602,106.0433295324964,263.39794754846105,-90.07981755986226,-147.09236031927097,-174.45838084378602,1,1,1,0.1750999455523605,0.2076269979652478,-0.09891173985551048,4.260712032624737,3.2127081411347436,0.0,9.333333333333334
VINE,1785503700000,1785504600000,1,HIGH,0.0042948319341809,15.099009082036096,4.3449449884035785,0.008884,0.008802,0.008334,1,reclaim,6,116.31562359297637,104.68257541648026,-58.53219270598825,-298.28905898243994,-235.254389914452,-282.53039171544293,1,1,1,0.28467320098717,0.3058476804860004,-0.24479730043194065,4.58783394229337,4.194170155832852,0.0,3.0
BTC,1785504600000,1785505500000,-1,HIGH,0.0016727130008533,7.442746926232634,2.000723385347015,63449.0,65385.0,63582.0,1,backstop,32,-74.55353118252454,121.35731059591168,125.13987612097908,111.270469195732,65.87968289492348,71.55353118252454,0,1,0,0.6226250469294466,0.6477066039339441,-0.27983816710469595,1.9724514854589887,20.3786456799678,0.874954417042333,3.713768935111915
GMX,1785504600000,1785505500000,-1,LOW,0.0051710631212722,7.464048276567454,2.341780469749956,6.0611,6.5184,6.0739,0,reclaim,13,115.46034548184412,74.90389533253021,205.90321888766,341.6871524970709,-128.19455214400045,82.82324990513168,1,0,0,0.3426070691278123,0.4755682395064839,-0.3309911789998789,2.3173358950958027,2.09975594135165,0.0,2.68
XRP,1785504600000,1785505500000,-1,HIGH,0.0016473768926649,7.986094069529653,2.4637094043271994,1.0691,1.0945,1.0697,0,backstop,32,-53.509774576745386,35.543915442896136,81.37685904031365,80.44149284444805,8.418295762790207,50.509774576745386,0,1,0,0.7160354601714306,0.6847425380488128,0.6747471955910709,2.4382255708767526,4.620413933476905,0.4779700370081274,3.312
AVAX,1785505500000,1785506400000,-1,HIGH,0.0026653974546975,5.345787815009075,1.925872028861621,6.3834,6.5418,6.3934,0,reclaim,1,29.8978287433028,-27.72816994078329,-33.68111038004767,-20.52197888272655,-121.09534104082488,-17.858821317793147,0,1,0,0.44504574522569706,0.1935337605901934,0.07121802346078056,1.920495947050207,6.688155760020204,0.0,3.0977443609022557
ETH,1785505500000,1785506400000,-1,HIGH,0.0022005734809341,5.290715705653232,1.007945715107103,1866.1,1936.0,1872.8,0,reclaim,16,41.47778789989916,26.793848132468785,37.5113873854563,22.50683243127281,-44.47778789989916,26.793848132468785,0,1,0,0.4068957727234387,0.495510803976927,0.200212691277368,0.9941298302785048,20.56523299005396,0.700708517993158,5.286316596397087
kLUNC,1785505500000,1785506400000,-1,LOW,0.0024858456453,6.540965668171249,4.75591275539063,0.0491,0.050672,0.049117,0,reclaim,9,1.2769857433808929,81.67006109979604,49.28716904276969,25.458248472505115,-40.32586558044882,27.69857433808498,0,0,0,0.8033208995971008,0.7519024056490275,0.6940601076706762,4.625940613377312,3.3082395764431083,0.0,1.2444444444444445
GMX,1785505500000,1785506400000,-1,LOW,0.00518825396947,23.76470287409225,2.9913171458207457,6.0151,6.5184,6.0611,0,reclaim,12,192.8404681551427,54.030689431598205,171.568219979718,186.19806819504265,-219.4477232298709,17.289820618112135,1,0,0,0.4042539355501587,0.4164049940970431,0.07409492330861775,2.932972042876934,2.2227413661134015,0.0,6.68
MELANIA,1785505500000,1785506400000,-1,LOW,0.0024483850742711,5.126753945010273,2.8330026287245804,0.07855,0.0803,0.07857,0,reclaim,4,7.184595798855586,3.819223424568857,-10.184595798855586,-39.46530872056076,-84.02291534054841,48.37683004455653,0,0,0,0.7203917611444173,0.6927102524257328,0.6073187620263123,2.881614823961904,3.5634965243287384,0.0,1.5384615384615385
ASTER,1785505500000,1785506400000,-1,HIGH,0.0014432124628933,8.620941478338104,4.628447686923149,0.59776,0.61097,0.59807,0,reclaim,1,28.45074946466797,-12.714132762314206,-25.42826552462656,-22.08244111349016,-64.90899357601705,-47.677997858672704,0,1,0,0.8752624530922287,0.8375124111072434,0.7716806211355066,4.57017064651975,5.55606717457728,0.0,1.8426966292134832
XRP,1785505500000,1785506400000,-1,HIGH,0.001650537314582,13.293380151782392,2.129320254616668,1.066,1.0945,1.0686,0,reclaim,16,26.08067542213772,39.39962476547824,39.39962476547824,55.34709193245794,-29.08067542213772,57.22326454033765,0,1,0,0.802012360471311,0.7885206260269779,0.7848177635249413,2.0944621497696665,13.632108579526527,0.479529674663927,6.6
AERO,1785505500000,1785506400000,-1,HIGH,0.0031690491725293,30.343692870201096,8.690393601843004,0.41781,0.43943,0.41785,0,reclaim,1,34.0982025322514,-17.47205667647994,14.839281012900829,60.79318350446476,-69.88822670591843,44.51784303870248,0,1,0,0.2967575141309425,0.4041446420925617,-0.29393270016737383,8.437196043671703,35.99785755376764,0.5145325618946512,3.3846153846153846
VINE,1785505500000,1785506400000,1,HIGH,0.0044726109024084,19.17270606787345,4.522398191447813,0.008977,0.008963,0.008334,1,reclaim,2,158.52389439679294,-161.52389439679294,-221.67762058594323,-363.1502729196835,-337.52924139467655,-357.58048345772534,1,1,1,0.5909835236327978,0.4663456480794341,-0.42671012141058734,4.815296460356809,2.248514701929814,0.0,3.6666666666666665
