dt,symbol,brk,rv24,fund8,fade,cum
2026-02-11 09:00:00,NIL,1,0.029818828367020832,1.25e-05,-0.08412941692746997,2.8425558108980984
2026-02-11 10:00:00,NIL,1,0.03458208680956943,1.25e-05,0.09742957634373839,2.938885387241837
2026-02-11 13:00:00,UNI,1,0.013707463523351887,8.871075e-06,-0.1036547137786067,2.83413067346323
2026-02-11 14:00:00,UNI,1,0.03130892086687471,8.6193875e-06,0.05283114533850938,2.8858618188017395
2026-02-11 14:00:00,AERO,-1,0.012645822304324447,-0.00014050322500000002,0.008691298282444136,2.8934531170841837
2026-02-11 16:00:00,ASTER,1,0.010945967283029854,1.9683624999999996e-06,0.0014332810250697763,2.8937863981092535
2026-02-11 21:00:00,S,1,0.012530586090594615,5.987637499999997e-06,-0.04944787007542931,2.843238528033824
2026-02-11 22:00:00,S,1,0.017156194256389704,8.607849999999998e-06,-0.04531065525685811,2.796827872776966
2026-02-12 02:00:00,XPL,1,0.013221877532454976,1.25e-05,-0.039128861279671474,2.7565990114972947
2026-02-12 03:00:00,GRASS,1,0.015430696388860037,1.08964e-05,-0.0812746532092626,2.6742243582880323
2026-02-12 04:00:00,GRASS,1,0.016038918426962336,1.222795e-05,-0.02855694243793554,2.644567415850097
2026-02-12 05:00:00,GRASS,1,0.01692796687311013,1.25e-05,-0.026837801010405414,2.6166296148396917
2026-02-12 09:00:00,ASTER,1,0.013140654538077477,7.520850000000001e-06,-0.0016434082500158941,2.613886206589676
2026-02-12 10:00:00,TAO,1,0.011341563890514886,4.447025e-06,0.014957814686858728,2.6277440212765346
2026-02-12 10:00:00,VIRTUAL,1,0.015942223356727254,8.315675e-06,0.04553406106825842,2.672178082344793
2026-02-13 01:00:00,MON,1,0.011532405256857085,1.16034375e-05,-0.019359750174120133,2.651718332170673
2026-02-13 01:00:00,VVV,1,0.011010629083538637,1.25e-05,-0.01069356491787532,2.6399247672527975
2026-02-13 04:00:00,VVV,1,0.013279676909651806,9.654699999999994e-06,-0.013190375290805679,2.6256343919619916
2026-02-13 06:00:00,VVV,1,0.014104853916103912,9.654699999999994e-06,-0.09124335624136966,2.5332910357206218
2026-02-13 07:00:00,VVV,1,0.014856174373048368,9.654699999999994e-06,-0.11565861893418745,2.4165324167864344
2026-02-13 08:00:00,VVV,1,0.019092595537943763,9.654699999999996e-06,-0.07004316195789785,2.3453892548285364
